sess0001, 000000, O-PRZI, 200,0.823255, 0.894293, 0.940245, 0.813503, 0.887828, 0.871875, 0.949407, 0.995294, 0.976994, 0.953036, 0.974312, 0.876537, 0.831168, 0.912815, 0.969188, 0.941008, 0.866779, 0.914550, 0.957357, 0.990073, -0.940272, -0.925770, -0.971332, -0.828143, -0.838108, -0.891503, -0.914128, -0.804568, -0.839029, -0.965122, -0.891100, -0.897877, -0.849301, -0.872290, -0.907825, -0.954213, -0.943041, -0.964885, -0.879221, -0.862018, 0.359894, -0.269202, 0.528283, -0.526192, 0.708143, 0.656695, -0.416982, 0.068393, 0.503352, 0.769343, -0.368878, 0.202400, -0.678721, 0.191833, -0.313380, 0.413545, -0.024401, 0.784258, 0.271756, 0.094080, 0.315549, -0.365731, -0.680005, -0.215603, 0.131026, 0.374062, -0.049618, -0.790953, -0.158490, -0.637233, -0.148116, -0.117423, 0.374161, 0.435898, 0.743003, -0.377390, -0.492438, -0.643324, -0.046573, -0.567082, 0.524256, 0.476988, -0.343032, -0.185869, -0.092615, -0.445769, 0.448518, -0.241725, -0.377166, 0.405049, 0.531720, 0.592401, 0.762394, -0.411945, -0.729832, 0.172044, -0.636720, -0.578602, 0.179835, -0.134112, -0.764913, -0.425259, 0.348982, -0.475725, -0.346832, -0.092134, 0.659934, -0.016678, -0.203435, -0.614291, 0.334149, -0.194134, 0.470234, 0.561137, 0.748280, 0.744849, -0.274998, -0.275949, -0.206778, -0.412470, -0.108867, 0.708679, 0.742481, 0.778220, -0.674256, 0.674937, 0.212550, 0.472680, -0.157684, 0.006179, -0.796637, 0.517532, -0.418628, -0.063736, 0.043600, -0.349773, -0.566720, -0.040277, -0.470325, -0.519799, 0.126419, 0.428974, -0.615870, 0.357169, 0.374744, 0.571005, -0.343978, -0.208553, 0.259361, 0.149051, 0.326180, 0.396309, 0.292889, 0.284948, -0.458160, 0.599801, 0.105389, -0.372011, -0.709040, 0.549764, 0.501179, -0.645864, 0.051384, -0.737243, -0.658987, 0.621858, 0.607627, -0.621932, -0.118758, -0.478321, 0.191182, 0.355347, 0.591447, -0.518910, -0.721391, 0.739771, 0.461215, 0.122073, 0.559775, 0.558456, 0.669215, -0.769547, 0.253573, -0.020068, 0.035488, 0.774316, 0.582241, 0.336213, 0.645730, -0.143441, 0.207439, -0.111120, -0.518915, 0.665659, -0.321462, 0.218401, -0.776516, 0.601768, -0.291265, 0.653292, 
sess0001, 000001, O-PRZI, 200,0.823255, 0.894293, 0.940245, 0.813503, 0.887828, 0.871875, 0.940324, 0.995294, 0.976994, 0.953036, 0.974312, 0.876537, 0.831168, 0.912815, 0.969188, 0.941008, 0.866779, 0.923632, 0.957357, 0.990073, -0.940272, -0.925770, -0.971332, -0.828143, -0.838108, -0.891503, -0.914128, -0.804568, -0.839029, -0.965122, -0.891100, -0.897877, -0.849301, -0.878213, -0.907825, -0.948289, -0.943041, -0.964885, -0.879221, -0.862018, 0.050088, -0.138052, 0.686906, -0.540824, 0.441327, 0.438626, -0.385840, 0.227782, 0.217275, 0.666239, -0.356387, 0.218094, -0.387187, -0.241340, -0.211476, 0.639854, 0.375084, 0.703067, 0.264457, -0.056581, 0.525335, 0.012149, -0.602781, -0.288589, 0.707161, 0.100243, 0.025212, -0.790953, -0.158490, -0.593851, -0.148116, -0.406065, 0.548276, 0.537966, 0.692041, -0.323536, 0.097477, -0.488496, 0.032774, -0.398584, 0.541946, 0.611594, -0.562190, -0.440316, -0.092615, -0.638522, 0.431131, -0.151706, -0.083282, -0.468103, 0.390249, 0.398633, 0.587456, -0.187000, -0.729832, 0.101207, -0.496379, -0.342504, 0.550908, -0.134112, -0.642608, 0.135895, 0.239417, -0.411847, -0.050630, 0.221804, 0.643339, 0.362708, -0.260794, -0.725015, 0.372429, -0.545439, 0.037555, 0.146806, 0.475796, 0.670317, -0.122257, -0.318509, 0.314876, 0.099230, 0.120382, 0.708679, 0.781566, -0.070553, -0.330553, 0.684980, 0.034926, 0.653061, 0.227379, 0.198935, -0.826898, 0.417510, -0.389881, -0.146925, 0.321773, -0.414096, -0.578180, 0.091640, -0.367041, -0.350191, -0.033712, 0.442996, -0.691349, 0.546768, 0.248891, 0.515736, -0.134261, -0.208553, 0.202410, 0.270179, -0.454009, 0.307799, 0.188657, 0.099288, -0.320655, 0.509772, 0.071716, -0.347511, -0.612665, 0.765596, -0.030397, -0.320014, 0.051384, -0.548268, -0.533970, 0.456214, 0.296037, -0.450446, -0.447302, -0.339723, -0.211974, 0.141340, 0.460412, -0.660030, -0.721391, 0.669494, 0.634446, -0.278445, 0.726663, 0.497429, 0.521918, -0.574586, -0.199545, -0.443493, 0.250332, 0.210764, 0.582241, 0.336213, 0.636181, -0.083919, -0.063573, 0.251293, -0.303679, 0.225068, -0.207512, 0.218401, -0.776516, 0.601768, -0.584159, 0.369674, 
sess0001, 000002, O-PRZI, 200,0.823255, 0.894293, 0.940245, 0.813503, 0.887828, 0.871875, 0.950321, 0.979516, 0.976994, 0.953036, 0.974312, 0.876537, 0.840340, 0.918595, 0.969188, 0.941008, 0.866580, 0.914660, 0.957357, 0.990073, -0.940272, -0.925770, -0.971332, -0.828143, -0.838108, -0.891503, -0.914128, -0.807065, -0.839029, -0.965122, -0.891100, -0.895380, -0.849301, -0.878213, -0.917461, -0.938653, -0.943041, -0.964885, -0.879221, -0.862018, 0.050088, 0.083936, 0.667775, -0.327695, 0.070476, 0.438626, -0.160770, 0.138517, -0.020053, 0.394478, -0.356387, 0.214438, -0.526846, -0.241340, 0.416411, 0.647349, 0.398866, 0.464016, 0.264457, 0.094761, 0.525335, 0.127695, -0.533386, 0.380723, 0.782014, 0.393515, 0.430680, -0.679955, -0.158490, -0.669481, 0.280583, -0.583359, 0.496914, 0.537966, 0.583942, 0.067276, 0.439701, -0.488496, 0.288011, -0.360100, 0.541946, 0.611594, -0.712775, -0.667192, -0.283020, -0.573585, -0.111630, -0.111276, -0.083282, -0.616473, 0.390249, 0.398633, 0.307697, -0.124335, -0.497334, 0.346483, -0.496379, -0.618062, 0.292524, -0.489692, -0.576595, -0.215036, 0.534448, 0.182564, 0.294357, 0.095122, 0.643339, 0.369785, 0.201241, -0.674080, 0.299823, -0.516744, 0.108878, 0.146806, 0.288611, 0.559024, -0.425043, -0.315644, 0.275286, -0.010209, -0.131573, 0.708679, 0.731752, -0.364159, -0.012704, 0.644577, -0.459471, 0.448830, 0.209847, -0.188787, -0.852850, -0.138911, -0.345271, -0.146925, 0.339122, -0.314879, -0.419634, -0.206615, 0.294886, 0.294882, 0.350128, 0.519576, -0.661399, 0.470009, 0.326421, 0.349888, 0.125099, 0.222808, 0.058680, -0.359567, -0.454009, 0.031327, 0.103869, -0.515546, -0.251871, 0.231865, 0.365108, -0.557642, -0.612665, 0.765596, -0.316455, -0.017380, -0.059902, 0.133528, -0.342306, 0.596609, 0.296037, 0.084864, -0.603993, -0.276476, -0.211974, 0.239198, 0.426281, -0.735738, -0.590111, 0.409705, 0.588055, -0.278445, 0.806984, 0.394075, 0.647408, -0.426207, -0.437747, -0.422310, 0.524008, -0.055145, 0.206967, -0.007609, 0.636181, -0.298322, 0.090371, 0.205723, -0.303679, -0.281367, -0.093467, 0.188480, -0.801521, 0.729205, -0.549731, 0.342064, 
sess0001, 000003, O-PRZI, 200,0.823255, 0.894293, 0.940548, 0.813503, 0.887828, 0.871875, 0.950321, 0.979516, 0.976994, 0.953036, 0.974312, 0.876537, 0.840340, 0.918595, 0.969188, 0.940705, 0.866580, 0.914660, 0.957357, 0.990073, -0.940272, -0.921655, -0.971332, -0.828143, -0.838108, -0.891503, -0.918243, -0.807065, -0.839029, -0.965122, -0.891100, -0.895380, -0.849301, -0.878213, -0.917461, -0.938653, -0.943041, -0.964885, -0.879221, -0.862018, 0.235925, 0.222634, 0.755796, -0.178693, 0.002740, 0.594064, -0.020410, 0.138517, 0.314312, 0.397745, -0.315838, 0.318897, -0.508866, -0.177119, 0.609871, 0.503278, 0.377165, 0.555232, 0.174050, -0.229536, 0.667769, -0.020985, -0.659414, 0.571665, 0.782014, 0.456345, 0.395788, -0.670374, -0.158490, -0.642874, 0.535788, -0.583359, 0.496914, 0.319624, 0.632214, 0.067276, 0.576626, -0.544766, 0.240602, -0.278083, 0.439910, 0.611594, -0.767419, -0.595673, -0.430459, -0.573585, 0.177468, -0.570363, -0.098204, -0.616473, 0.390249, 0.605043, 0.457021, -0.518144, -0.555550, 0.565607, -0.428046, -0.575955, 0.292524, -0.469221, -0.380558, -0.167085, 0.575762, 0.182564, 0.272248, 0.202514, 0.775728, 0.313350, 0.316820, -0.674080, 0.581297, -0.516744, 0.337434, 0.259700, -0.068709, 0.559024, -0.574026, -0.539780, 0.263492, 0.259256, 0.177229, 0.782924, 0.731752, -0.360486, 0.254225, 0.571643, -0.379125, 0.448830, 0.209847, 0.331555, -0.852729, -0.277626, -0.023018, 0.100201, 0.304765, -0.314879, -0.336100, -0.246544, 0.294886, 0.294882, 0.556709, 0.370228, -0.661399, 0.470009, 0.053460, 0.349888, 0.089045, 0.467806, 0.402568, -0.368337, -0.427308, 0.205915, 0.166371, -0.536103, -0.097933, 0.375661, 0.505170, -0.512927, -0.230977, 0.765596, -0.316455, -0.106050, -0.059902, 0.172484, -0.374447, 0.393267, 0.147028, 0.040972, -0.603993, 0.271505, -0.228814, 0.210262, 0.528744, -0.726553, -0.340457, 0.350638, 0.176119, -0.374995, 0.806984, 0.246475, 0.444300, -0.396174, -0.395161, -0.422310, 0.744297, -0.005761, 0.015060, -0.057612, 0.636181, -0.298322, -0.568852, 0.473465, -0.563280, -0.366320, -0.093467, -0.480407, -0.626952, 0.729205, -0.707055, 0.342064, 
sess0001, 000004, O-PRZI, 200,0.823255, 0.887336, 0.940548, 0.813503, 0.887828, 0.878832, 0.950321, 0.979516, 0.976994, 0.953036, 0.974312, 0.876537, 0.840340, 0.918595, 0.969188, 0.933001, 0.866580, 0.922364, 0.957357, 0.990073, -0.940272, -0.921655, -0.971332, -0.828143, -0.838108, -0.891503, -0.918243, -0.807065, -0.839029, -0.965122, -0.891100, -0.895380, -0.849301, -0.878213, -0.917461, -0.938653, -0.936890, -0.964885, -0.879221, -0.868168, 0.319735, 0.222634, 0.731808, -0.397837, 0.467098, 0.441751, 0.035357, 0.138517, 0.314312, 0.188096, -0.368796, 0.318897, -0.508866, -0.466041, 0.609871, 0.477930, 0.599499, 0.642876, -0.125422, -0.484989, 0.720551, -0.140870, -0.614457, 0.563749, 0.764951, 0.665613, 0.308260, -0.670374, 0.194142, -0.627398, 0.492496, -0.583359, 0.512464, 0.319624, 0.597477, -0.034219, 0.576626, -0.649685, 0.240602, 0.471625, 0.324139, 0.562253, -0.835913, -0.595673, -0.614990, -0.730105, 0.224083, -0.569759, -0.000659, -0.616473, -0.073476, 0.451935, 0.769401, -0.667487, -0.555550, 0.565607, -0.493023, -0.537766, 0.152528, -0.422905, -0.285530, -0.097431, 0.508942, 0.120665, 0.530787, 0.459731, 0.841719, 0.283480, 0.309490, -0.674080, 0.695750, -0.516744, 0.337434, 0.259700, -0.204480, 0.465273, -0.574026, -0.535028, 0.530934, 0.294016, 0.125272, 0.655616, 0.731752, -0.574462, 0.507666, 0.106787, -0.379125, 0.522184, 0.314379, 0.530972, -0.852729, -0.382014, 0.541788, 0.183467, 0.334189, -0.512650, -0.448001, -0.516589, 0.372404, 0.542498, 0.516901, 0.143869, -0.754293, 0.470009, 0.246392, 0.441293, 0.370706, 0.578402, 0.369761, -0.358714, -0.407928, 0.251741, -0.054104, -0.536103, 0.064774, 0.227703, 0.514780, -0.558531, -0.098902, 0.744315, -0.316455, -0.316132, -0.432182, -0.167344, -0.601884, 0.377871, 0.361094, 0.155466, -0.579434, 0.247166, -0.033639, 0.264077, 0.460840, -0.726553, -0.340457, 0.350638, 0.072538, -0.167822, 0.806984, 0.394327, 0.383386, -0.396174, -0.345144, -0.494983, 0.808510, -0.389506, 0.338338, 0.005625, 0.414526, -0.376897, -0.569176, 0.473465, -0.651406, -0.307065, 0.376669, -0.480407, -0.455036, 0.729205, -0.707055, 0.139683, 
sess0001, 000005, O-PRZI, 200,0.823255, 0.883929, 0.940548, 0.813503, 0.887828, 0.881342, 0.950321, 0.979516, 0.976994, 0.953036, 0.974312, 0.877434, 0.840340, 0.908612, 0.969188, 0.933001, 0.876564, 0.922364, 0.957357, 0.990073, -0.940272, -0.906264, -0.964988, -0.828143, -0.845498, -0.899316, -0.918243, -0.807065, -0.839029, -0.965122, -0.897444, -0.895380, -0.857302, -0.878213, -0.917461, -0.938653, -0.936890, -0.953125, -0.879221, -0.872114, 0.365502, 0.212775, 0.730858, -0.340423, 0.433735, 0.481766, -0.409702, -0.269907, 0.443624, 0.417542, -0.324446, 0.579014, -0.475958, -0.637776, 0.609871, 0.477930, 0.646460, 0.642876, -0.125422, -0.422470, 0.756160, -0.140870, -0.536278, 0.630444, 0.718794, 0.636434, 0.249458, -0.630624, 0.194142, -0.733606, 0.431558, -0.566916, 0.481179, 0.396760, 0.472006, -0.209754, 0.576626, -0.649685, 0.557766, 0.468864, 0.511114, 0.668719, -0.829855, -0.595673, -0.579418, -0.711973, 0.101067, -0.749586, -0.466382, -0.616473, -0.418842, 0.451935, 0.769401, -0.648168, -0.218348, 0.565607, -0.687790, -0.537766, 0.516778, -0.422905, -0.135521, -0.007557, 0.427829, -0.122010, 0.513458, 0.454274, 0.841719, 0.693998, 0.359100, -0.515279, 0.658859, -0.651639, 0.287144, 0.507353, -0.178157, 0.700003, -0.576189, -0.688419, 0.530934, 0.294016, 0.125272, 0.625737, 0.642117, -0.563331, 0.522740, -0.292529, -0.662986, 0.522184, 0.612922, 0.530972, -0.852729, -0.382014, 0.600115, 0.219694, 0.351144, -0.446577, -0.498586, -0.645565, 0.372404, 0.694445, 0.469141, -0.095001, -0.754293, 0.470009, 0.286148, 0.760583, 0.370706, 0.757535, 0.390814, -0.549593, -0.407928, -0.308126, -0.200912, -0.624875, 0.175877, -0.013499, 0.698593, -0.558531, 0.076089, 0.703548, -0.365306, -0.316132, -0.444079, -0.313321, -0.564278, 0.377871, 0.361094, 0.155466, -0.529479, 0.247166, 0.282362, 0.411464, 0.642513, -0.726553, 0.117120, 0.350638, -0.069765, -0.431461, 0.806984, 0.161936, 0.383386, -0.389073, -0.421208, -0.494983, 0.808510, -0.449632, 0.261241, -0.109869, 0.021858, -0.616046, -0.727501, 0.473465, -0.651406, -0.153864, 0.469095, -0.532554, -0.270580, 0.803139, -0.707055, 0.139683, 
sess0001, 000006, O-PRZI, 200,0.823255, 0.883929, 0.940548, 0.813503, 0.887828, 0.881342, 0.950321, 0.979516, 0.976994, 0.953036, 0.973431, 0.877434, 0.840340, 0.908612, 0.969188, 0.933001, 0.877444, 0.922364, 0.957357, 0.990073, -0.940272, -0.906264, -0.964988, -0.828143, -0.845498, -0.899316, -0.918243, -0.807065, -0.839029, -0.965122, -0.897444, -0.895380, -0.857302, -0.878213, -0.917461, -0.938653, -0.936890, -0.953125, -0.879221, -0.872114, 0.662714, 0.384719, 0.674420, -0.249603, 0.440186, 0.512166, -0.367080, -0.288590, 0.443624, 0.401465, -0.148484, 0.556504, -0.475958, -0.637776, 0.579387, 0.460252, 0.636907, 0.631225, -0.072123, -0.498288, 0.755710, -0.129975, -0.681493, 0.699958, 0.661416, 0.772658, 0.249458, -0.630624, 0.030158, -0.816272, 0.431558, -0.608848, 0.639681, 0.511360, 0.472006, -0.391216, 0.694627, -0.649685, 0.550232, 0.468864, 0.660240, 0.629512, -0.829855, -0.595673, -0.561352, -0.711973, -0.060698, -0.749586, -0.466382, -0.552899, -0.430757, 0.452871, 0.769401, -0.612559, -0.132753, 0.654059, -0.764363, -0.465272, 0.567671, -0.371060, -0.021439, -0.021156, 0.557416, -0.056761, 0.529112, 0.484762, 0.841719, 0.693998, 0.503483, -0.498684, 0.645620, -0.651639, 0.554207, 0.507353, -0.237152, 0.700003, -0.559198, -0.688419, 0.530934, 0.218181, 0.567016, 0.376533, 0.651119, -0.676198, 0.534594, -0.292529, -0.662986, 0.634566, 0.612922, 0.530972, -0.852729, -0.270166, 0.600115, 0.219694, 0.445824, -0.482322, -0.602124, -0.690873, 0.372404, 0.678105, 0.563634, -0.095001, -0.754293, 0.470009, 0.258567, 0.760583, 0.658572, 0.757535, 0.460731, -0.560447, -0.407928, -0.412684, -0.127483, -0.624875, 0.274236, 0.049100, 0.698593, -0.552442, 0.365692, 0.703548, -0.451423, -0.415391, -0.388848, -0.587641, -0.527435, 0.574049, 0.545959, 0.275948, -0.667747, 0.230765, 0.275084, 0.328056, 0.832314, -0.726553, -0.037277, 0.551762, -0.271136, -0.431461, 0.782810, 0.082785, 0.292753, -0.326948, -0.392183, -0.652062, 0.808510, -0.658599, 0.368671, -0.294237, -0.089106, -0.616046, -0.727501, 0.541518, -0.651406, -0.303282, 0.469095, -0.452545, -0.340979, 0.768477, -0.655724, -0.114654, 
sess0001, 000007, O-PRZI, 200,0.823255, 0.883929, 0.940548, 0.813503, 0.887828, 0.881342, 0.950321, 0.979516, 0.976994, 0.953036, 0.973431, 0.877434, 0.840340, 0.908612, 0.969188, 0.933001, 0.877444, 0.922364, 0.957357, 0.990073, -0.940272, -0.906264, -0.957228, -0.828143, -0.845498, -0.899316, -0.924311, -0.807065, -0.839029, -0.965122, -0.897444, -0.895380, -0.857302, -0.878213, -0.917461, -0.946413, -0.930822, -0.953125, -0.879221, -0.872114, 0.773848, 0.453343, 0.634484, -0.256478, 0.619514, 0.502756, -0.590036, -0.302643, 0.443624, 0.460429, -0.262373, 0.542472, -0.650320, -0.637776, 0.579387, 0.389595, 0.636907, 0.631225, -0.072123, -0.534029, 0.739616, -0.353913, -0.610065, 0.699958, 0.623111, 0.772658, 0.433970, -0.603984, -0.179867, -0.816272, 0.552330, -0.554333, 0.611708, 0.529418, 0.472006, -0.436705, 0.895918, -0.649685, 0.582505, 0.636450, 0.660240, 0.591973, -0.829855, -0.549888, -0.672423, -0.711973, -0.060698, -0.811854, -0.466382, -0.552899, -0.430757, 0.452871, 0.769401, -0.596874, -0.250644, 0.694720, -0.809903, -0.620255, 0.577920, -0.495392, 0.054466, -0.021156, 0.557416, -0.338876, 0.529112, 0.484762, 0.841719, 0.693998, 0.503483, -0.441037, 0.607047, -0.722241, 0.554207, 0.507353, -0.333573, 0.700003, -0.627045, -0.653900, 0.530934, 0.349292, 0.573043, 0.376533, 0.651119, -0.676198, 0.464326, -0.292529, -0.662986, 0.756164, 0.703889, 0.559522, -0.795874, -0.241210, 0.600115, 0.216031, 0.481332, -0.474931, -0.576345, -0.822583, 0.351255, 0.678105, 0.520464, -0.095001, -0.754293, 0.470009, 0.406735, 0.760583, 0.664108, 0.738065, 0.460731, -0.583996, -0.407928, -0.426267, -0.152450, -0.694472, 0.295100, 0.027756, 0.808528, -0.552442, 0.668890, 0.703548, -0.503605, -0.583195, -0.571621, -0.731075, -0.485160, 0.574049, 0.533660, 0.275263, -0.667747, 0.230765, 0.275084, 0.483407, 0.832314, -0.669854, -0.209742, 0.640121, -0.617560, -0.375800, 0.779360, 0.273513, 0.426671, -0.326948, -0.392183, -0.726363, 0.840743, -0.658599, 0.334156, -0.348841, -0.220883, -0.610915, -0.787786, 0.650312, -0.732383, -0.263074, 0.469095, -0.598036, -0.320023, 0.740618, -0.693363, -0.111426, 
sess0001, 000008, O-PRZI, 200,0.823255, 0.883929, 0.940548, 0.813503, 0.892560, 0.881342, 0.950321, 0.979516, 0.969383, 0.953036, 0.973431, 0.877434, 0.840340, 0.908612, 0.972067, 0.933001, 0.877444, 0.922364, 0.957357, 0.990073, -0.940272, -0.906264, -0.957228, -0.828143, -0.845498, -0.899316, -0.924311, -0.807065, -0.839029, -0.965122, -0.897444, -0.895380, -0.857302, -0.878213, -0.917461, -0.946413, -0.930822, -0.953125, -0.879221, -0.872114, 0.773848, 0.614709, 0.739057, -0.216079, 0.642950, 0.630014, -0.790121, -0.564477, 0.520738, 0.460429, -0.438307, 0.592104, -0.635465, -0.637776, 0.579387, 0.621982, 0.636907, 0.724720, -0.178061, -0.534029, 0.686317, -0.588456, -0.610065, 0.699958, 0.591160, 0.799731, 0.514015, -0.603984, -0.496476, -0.816272, 0.552330, -0.554333, 0.604421, 0.529418, 0.553564, -0.621750, 0.895918, -0.649685, 0.559686, 0.670232, 0.768406, 0.591973, -0.834610, -0.549888, -0.672423, -0.691552, -0.060698, -0.811854, -0.661079, -0.552899, -0.430757, 0.452871, 0.769401, -0.702209, -0.190158, 0.651679, -0.795383, -0.559812, 0.539173, -0.451964, 0.257935, 0.074174, 0.612337, -0.534583, 0.575611, 0.575551, 0.841719, 0.680829, 0.503483, -0.441037, 0.707671, -0.785033, 0.554207, 0.635670, -0.433368, 0.770980, -0.621480, -0.653900, 0.512037, 0.383163, 0.573043, 0.708508, 0.651429, -0.754564, 0.633727, -0.527206, -0.662986, 0.719826, 0.811706, 0.559522, -0.783931, -0.459840, 0.600115, 0.367902, 0.503580, -0.474931, -0.672513, -0.822583, 0.351255, 0.664986, 0.474937, -0.183015, -0.754293, 0.470009, 0.406735, 0.864961, 0.752230, 0.730567, 0.612736, -0.579046, -0.407928, -0.406080, -0.048551, -0.694472, 0.514137, 0.410888, 0.832401, -0.552442, 0.668890, 0.724265, -0.674492, -0.672743, -0.575312, -0.777098, -0.485160, 0.574049, 0.561118, 0.452551, -0.743569, 0.316039, 0.412471, 0.483407, 0.832314, -0.669854, -0.169476, 0.640121, -0.701793, -0.392496, 0.779360, 0.502146, 0.426671, -0.420710, -0.392183, -0.838721, 0.840743, -0.623998, 0.427838, -0.574245, -0.220883, -0.610915, -0.787786, 0.622967, -0.842361, -0.545502, 0.478557, -0.609639, -0.506027, 0.731156, -0.767706, -0.240016, 
sess0001, 000009, O-PRZI, 200,0.823255, 0.893754, 0.930724, 0.813503, 0.892560, 0.881342, 0.950321, 0.979516, 0.965151, 0.945657, 0.973431, 0.884812, 0.840340, 0.913356, 0.972067, 0.933001, 0.877444, 0.917620, 0.961589, 0.990073, -0.940272, -0.906264, -0.957228, -0.828143, -0.845498, -0.899316, -0.924311, -0.807065, -0.839029, -0.965122, -0.900665, -0.895380, -0.861183, -0.884426, -0.917461, -0.942531, -0.930822, -0.943691, -0.879221, -0.872114, 0.773848, 0.614709, 0.676878, -0.175051, 0.642950, 0.592119, -0.790121, -0.564477, 0.623699, 0.647496, -0.696661, 0.592104, -0.614678, -0.625882, 0.832257, 0.710061, 0.697932, 0.724720, -0.276564, -0.498877, 0.801163, -0.668188, -0.663467, 0.679133, 0.726986, 0.799731, 0.514015, -0.603984, -0.496476, -0.841049, 0.536528, -0.550343, 0.604421, 0.542098, 0.674635, -0.621750, 0.895918, -0.649685, 0.776425, 0.738436, 0.759301, 0.576888, -0.819823, -0.692438, -0.674853, -0.657056, -0.178460, -0.811854, -0.653260, -0.552899, -0.370164, 0.452871, 0.830586, -0.721391, -0.278208, 0.619698, -0.787969, -0.600319, 0.605487, -0.782131, 0.257935, 0.059781, 0.759315, -0.580075, 0.575611, 0.670732, 0.841719, 0.678685, 0.588199, -0.441037, 0.647002, -0.784772, 0.688380, 0.643023, -0.433368, 0.770980, -0.631242, -0.653900, 0.526151, 0.383163, 0.631169, 0.714770, 0.702601, -0.796264, 0.633727, -0.527206, -0.720617, 0.696915, 0.787664, 0.559522, -0.781198, -0.593925, 0.600115, 0.461557, 0.630243, -0.692614, -0.664820, -0.822583, 0.351255, 0.689282, 0.663938, -0.183015, -0.742714, 0.721021, 0.406735, 0.844377, 0.752230, 0.705474, 0.601373, -0.733477, -0.598527, -0.628289, 0.030259, -0.694472, 0.514137, 0.497502, 0.832401, -0.687958, 0.714190, 0.718345, -0.674492, -0.651873, -0.575312, -0.777435, -0.427259, 0.574049, 0.586934, 0.452551, -0.740602, 0.461955, 0.576784, 0.517993, 0.832314, -0.728502, -0.387332, 0.640121, -0.732092, -0.392496, 0.747029, 0.684344, 0.426671, -0.581098, -0.392183, -0.838721, 0.840743, -0.623998, 0.489604, -0.574245, -0.276668, -0.702037, -0.792425, 0.622967, -0.833092, -0.545502, 0.589032, -0.579178, -0.689665, 0.697312, -0.767545, -0.240016, 
