000037.015, 149
000051.360, 131
000052.395, 129
000052.460, 128
000056.620, 107
000057.120, 106
000060.385, 118
000061.990, 131
000064.045, 122
000064.720, 125
000070.925, 104
000071.750, 121
000073.625, 118
000081.330, 122
000090.210, 141
000090.560, 133
000091.630, 125
000092.440, 128
000093.905, 106
000095.765, 116
000097.595, 93
000099.685, 110
000103.850, 112
000107.205, 106
000118.865, 100
000120.360, 94
000120.395, 95
000121.195, 99
000121.380, 102
000121.570, 114
000122.755, 141
000123.215, 117
000123.600, 133
000126.510, 97
000127.600, 111
000130.400, 123
000139.400, 83
000151.300, 109
000151.380, 124
000152.000, 108
000152.220, 115
000154.240, 106
000155.715, 113
000155.940, 108
000156.840, 101
000158.725, 115
000159.200, 99
000161.975, 104
000171.180, 110
000180.695, 127
000181.125, 137
000181.170, 140
000181.950, 135
000182.390, 90
000183.340, 105
000183.880, 105
000188.125, 99
000188.420, 84
000188.730, 106
000189.595, 98
000197.085, 110
000203.600, 90
000210.745, 138
000210.790, 122
000211.435, 119
000211.750, 106
000211.860, 98
000212.745, 106
000214.070, 98
000214.470, 97
000215.170, 102
000215.175, 126
000216.320, 138
000220.070, 114
000220.280, 113
000039.035, 130
000052.930, 127
000054.835, 112
000061.390, 133
000064.355, 144
000068.620, 117
000069.315, 141
000070.725, 116
000074.055, 114
000090.260, 169
000091.145, 142
000092.805, 136
000094.255, 128
000094.705, 119
000103.380, 135
000106.255, 116
000108.715, 105
000113.860, 121
000121.185, 103
000121.620, 111
000122.040, 132
000122.735, 101
000122.790, 145
000122.965, 101
000124.545, 100
000126.860, 111
000128.510, 124
000131.615, 121
000134.170, 117
000139.135, 91
000144.945, 108
000150.285, 110
000150.585, 119
000150.940, 86
000151.100, 94
000151.435, 78
000153.115, 135
000153.865, 133
000155.335, 124
000157.795, 104
000158.940, 161
000166.230, 115
000170.970, 124
000173.415, 107
000175.175, 84
000180.430, 123
000180.785, 134
000181.265, 117
000181.390, 122
000181.610, 101
000181.820, 125
000182.540, 106
000186.435, 109
000186.450, 110
000189.290, 117
000190.830, 109
000197.790, 100
000200.755, 114
000206.025, 103
000210.625, 151
000210.635, 131
000210.960, 143
000212.335, 144
000214.080, 101
000218.100, 110
000218.635, 94
000219.050, 114
000220.030, 81
000220.330, 96
000221.595, 80
000036.465, 137
000038.450, 96
000048.395, 104
000061.010, 112
000067.640, 97
000068.080, 123
000074.760, 116
000097.875, 135
000107.280, 135
000113.695, 80
000126.330, 92
000126.360, 129
000126.645, 129
000131.160, 102
000150.875, 119
000152.790, 102
000154.530, 122
000157.170, 153
000158.355, 121
000183.935, 139
000183.950, 118
000185.480, 107
000189.545, 128
000198.970, 133
000211.495, 84
000211.680, 115
000214.835, 128
000218.730, 127
000224.460, 125
000030.725, 95
000033.665, 143
000035.545, 117
000042.000, 146
000050.790, 119
000062.140, 110
000062.855, 113
000069.090, 141
000070.775, 126
000072.650, 146
000084.660, 129
000088.415, 148
000090.815, 113
000091.385, 106
000091.780, 131
000097.635, 130
000098.210, 115
000102.935, 134
000114.590, 123
000120.460, 120
000121.330, 123
000121.690, 115
000122.505, 130
000122.515, 135
000127.900, 150
000135.120, 113
000150.205, 120
000150.740, 122
000151.115, 140
000154.650, 160
000157.500, 131
000158.600, 130
000166.645, 123
000167.820, 142
000168.520, 108
000181.880, 141
000185.065, 126
000185.815, 121
000185.985, 120
000186.805, 132
000190.830, 135
000191.340, 127
000194.885, 123
000205.305, 137
000213.205, 161
000216.890, 127
000217.305, 126
000217.970, 110
000219.330, 141
000219.480, 117
000222.865, 152
000044.900, 123
000057.900, 137
000064.340, 128
000068.150, 133
000069.500, 86
000090.490, 147
000090.520, 138
000095.125, 124
000121.080, 143
000121.655, 145
000130.085, 128
000136.895, 119
000150.555, 153
000153.415, 149
000154.150, 91
000156.195, 131
000188.785, 144
000189.695, 142
000191.745, 121
000210.765, 126
000219.855, 107
000221.460, 100
000224.345, 124
000030.285, 132
000049.070, 142
000051.590, 116
000053.300, 140
000061.185, 146
000061.300, 127
000062.775, 130
000062.835, 138
000068.400, 117
000076.040, 116
000091.565, 109
000094.180, 113
000095.215, 146
000097.060, 117
000098.635, 118
000101.050, 121
000101.820, 89
000103.135, 105
000121.660, 151
000123.755, 133
000125.575, 121
000128.160, 116
000131.140, 111
000131.235, 109
000133.910, 139
000138.180, 134
000148.655, 116
000151.405, 117
000151.470, 106
000153.270, 150
000155.315, 114
000156.255, 106
000157.525, 118
000157.970, 148
000168.620, 140
000169.615, 108
000169.650, 98
000174.050, 108
000180.550, 111
000182.230, 109
000182.710, 110
000182.755, 145
000184.290, 117
000185.655, 118
000186.620, 112
000186.625, 111
000190.660, 98
000197.330, 94
000211.810, 156
000211.830, 112
000212.570, 114
000212.810, 95
000213.600, 142
000214.900, 135
000215.210, 122
000215.645, 107
000219.760, 115
000221.240, 106
000030.900, 123
000039.745, 113
000049.270, 110
000059.220, 101
000062.465, 142
000069.955, 126
000070.420, 112
000071.195, 120
000087.695, 120
000090.300, 109
000091.345, 129
000093.305, 132
000093.775, 128
000095.510, 111
