000030.090, 71
000030.505, 134
000030.540, 105
000030.585, 99
000030.915, 138
000030.945, 134
000031.670, 136
000031.765, 148
000031.965, 117
000032.815, 124
000033.475, 132
000034.990, 141
000035.040, 129
000035.610, 139
000035.950, 107
000038.685, 128
000039.350, 149
000045.945, 127
000047.055, 124
000049.470, 116
000051.785, 90
000055.450, 99
000060.105, 128
000060.385, 95
000060.555, 111
000061.545, 116
000062.280, 159
000062.525, 109
000063.005, 150
000063.360, 165
000063.405, 140
000064.115, 128
000064.190, 113
000065.550, 125
000066.295, 133
000067.465, 106
000067.940, 110
000069.690, 110
000071.200, 116
000072.505, 107
000073.585, 117
000079.245, 140
000089.005, 105
000090.160, 158
000090.315, 129
000090.410, 120
000090.640, 169
000091.990, 158
000092.285, 152
000093.335, 130
000095.025, 152
000095.535, 109
000095.620, 93
000096.235, 125
000096.955, 121
000097.020, 106
000099.040, 112
000099.795, 99
000103.690, 131
000104.000, 128
000104.555, 132
000107.860, 100
000110.610, 95
000120.175, 115
000120.330, 119
000120.445, 162
000120.700, 146
000120.765, 114
000120.960, 151
000121.135, 101
000121.265, 100
000121.820, 117
000122.045, 90
000122.380, 106
000122.545, 131
000124.940, 105
000125.590, 119
000125.920, 114
000126.340, 143
000126.715, 107
000128.125, 77
000129.410, 116
000133.095, 105
000135.495, 103
000139.145, 105
000150.240, 107
000150.350, 91
000150.395, 119
000151.235, 125
000151.495, 123
000151.785, 79
000152.195, 136
000153.115, 119
000153.155, 120
000153.255, 133
000154.045, 122
000154.060, 121
000155.745, 142
000156.520, 138
000158.570, 111
000158.660, 126
000158.980, 110
000159.375, 102
000164.025, 124
000164.585, 120
000164.840, 115
000175.185, 101
000180.345, 104
000181.135, 135
000181.500, 149
000182.090, 134
000182.805, 111
000182.995, 121
000183.400, 138
000183.610, 115
000183.615, 107
000184.125, 147
000184.345, 142
000185.450, 111
000187.180, 153
000187.970, 145
000188.380, 130
000188.780, 118
000189.710, 105
000190.400, 100
000191.120, 127
000193.295, 115
000194.795, 91
000202.045, 104
000205.140, 98
000210.255, 126
000210.765, 122
