sess0001, 000092, 6, 213, O-PRZI-GP, 6840, 10, 684.000000, 6, 213, 
sess0001, 000092, 5, None, O-PRZI-GP, 6975, 10, 697.500000, 5, N, 
sess0001, 000094, 64, 169, O-PRZI-GP, 7110, 10, 711.000000, 64, 169, 
sess0001, 000096, None, 144, O-PRZI-GP, 7200, 10, 720.000000, N, 144, 
sess0001, 000100, 9, 160, O-PRZI-GP, 7380, 10, 738.000000, 9, 160, 
sess0001, 000101, 15, 281, O-PRZI-GP, 7515, 10, 751.500000, 15, 281, 
sess0001, 000105, 6, 273, O-PRZI-GP, 7560, 10, 756.000000, 6, 273, 
sess0001, 000106, 8, 113, O-PRZI-GP, 7740, 10, 774.000000, 8, 113, 
sess0001, 000107, 7, 149, O-PRZI-GP, 7875, 10, 787.500000, 7, 149, 
sess0001, 000108, 19, None, O-PRZI-GP, 8010, 10, 801.000000, 19, N, 
sess0001, 000110, 8, 202, O-PRZI-GP, 8145, 10, 814.500000, 8, 202, 
sess0001, 000110, 6, 183, O-PRZI-GP, 8235, 10, 823.500000, 6, 183, 
sess0001, 000111, 6, 200, O-PRZI-GP, 8370, 10, 837.000000, 6, 200, 
sess0001, 000111, 6, 200, O-PRZI-GP, 8415, 10, 841.500000, 6, 200, 
sess0001, 000112, 64, None, O-PRZI-GP, 8460, 10, 846.000000, 64, N, 
sess0001, 000115, 13, 150, O-PRZI-GP, 8550, 10, 855.000000, 13, 150, 
sess0001, 000116, 87, 187, O-PRZI-GP, 8685, 10, 868.500000, 87, 187, 
sess0001, 000116, None, None, O-PRZI-GP, 8820, 10, 882.000000, N, N, 
sess0001, 000117, 39, None, O-PRZI-GP, 8955, 10, 895.500000, 39, N, 
sess0001, 000119, 77, 212, O-PRZI-GP, 9090, 10, 909.000000, 77, 212, 
sess0001, 000120, None, 204, O-PRZI-GP, 9225, 10, 922.500000, N, 204, 
sess0001, 000121, 42, 149, O-PRZI-GP, 9360, 10, 936.000000, 42, 149, 
sess0001, 000122, 45, 112, O-PRZI-GP, 9495, 10, 949.500000, 45, 112, 
sess0001, 000123, 59, 125, O-PRZI-GP, 9630, 10, 963.000000, 59, 125, 
sess0001, 000124, 34, 223, O-PRZI-GP, 9720, 10, 972.000000, 34, 223, 
sess0001, 000125, 9, 299, O-PRZI-GP, 9855, 10, 985.500000, 9, 299, 
