sess0001, 000000, 200,0.840901, 0.933700, 0.808035, 0.866611, 0.852282, 0.896941, 0.945923, 0.934935, 0.926880, 0.917738, 0.845410, 0.974459, 0.891254, 0.847339, 0.989277, 0.902035, 0.934306, 0.908876, 0.968155, 0.997928, -0.856430, -0.826889, -0.936053, -0.972904, -0.864428, -0.901572, -0.981562, -0.944590, -0.875407, -0.942485, -0.922562, -0.981659, -0.817077, -0.956415, -0.998083, -0.980440, -0.949608, -0.916400, -0.853472, -0.994978, 0.484233, 0.211798, 0.759003, 0.489725, -0.576962, -0.210881, 0.769553, -0.711999, -0.660050, 0.522040, 0.271415, -0.375400, -0.378491, 0.577133, 0.010443, -0.334926, -0.638509, 0.733032, 0.715163, -0.110413, -0.205265, -0.740873, 0.065036, 0.639131, 0.445949, -0.589204, 0.761535, -0.670725, -0.333189, 0.048743, 0.741245, -0.740267, -0.436700, 0.497072, -0.762734, -0.726030, -0.229224, -0.083677, -0.035179, -0.066033, -0.519407, 0.518958, -0.547030, 0.513316, 0.643173, -0.248106, -0.397997, 0.638867, -0.598675, 0.032304, 0.125278, -0.447376, -0.695626, 0.492452, 0.024622, -0.137096, 0.172487, -0.069607, -0.618117, 0.562734, -0.495574, 0.651523, -0.694420, 0.699060, -0.079407, -0.712644, -0.366431, 0.403067, 0.414795, 0.493747, 0.471678, -0.480296, -0.301985, -0.741008, 0.077030, 0.481610, 0.045707, 0.432611, -0.145662, 0.217924, 0.117456, 0.773266, -0.364588, -0.421601, 0.687599, 0.132146, -0.766245, -0.636577, -0.435909, -0.271420, 0.262321, -0.694560, -0.551597, 0.504167, 0.584368, 0.440963, -0.248217, 0.437616, 0.581743, -0.473007, -0.736882, -0.142090, -0.212231, -0.478425, -0.251083, 0.512047, 0.256160, 0.017511, 0.542100, -0.239690, -0.480298, -0.616262, -0.737207, -0.066762, 0.689815, 0.772963, -0.015764, -0.133811, 0.192565, 0.148043, 0.466782, -0.308499, -0.692525, -0.676275, 0.191185, -0.383695, 0.778885, 0.648409, 0.185640, -0.272838, -0.257152, -0.310392, -0.148212, 0.307687, -0.590185, -0.281416, 0.251104, 0.065932, -0.648121, -0.277414, 0.255846, 0.602752, 0.054835, -0.648895, -0.482889, -0.572428, -0.431418, 0.720095, 0.399628, -0.026918, 0.150447, 0.572600, -0.593799, -0.602062, -0.079514, 0.148515, 0.744449, 0.619948, -0.536432, 0.066602, 
sess0001, 000001, 200,0.840901, 0.933700, 0.808035, 0.866611, 0.852282, 0.906302, 0.945923, 0.931973, 0.929843, 0.906890, 0.853416, 0.974459, 0.891254, 0.847339, 0.989277, 0.904877, 0.924944, 0.908876, 0.968155, 0.997928, -0.856430, -0.826889, -0.936053, -0.972904, -0.864428, -0.906623, -0.981562, -0.944590, -0.875407, -0.942485, -0.931519, -0.981659, -0.817077, -0.947458, -0.998083, -0.980440, -0.949608, -0.911348, -0.853472, -0.994978, 0.484233, 0.064328, 0.667248, 0.630195, -0.129412, 0.260733, 0.687237, -0.754132, -0.660050, 0.507000, 0.125742, -0.179071, -0.591151, 0.522513, 0.322207, -0.303546, -0.638509, 0.776180, 0.588949, -0.176106, 0.084424, -0.843757, 0.185066, 0.639131, 0.476385, -0.492668, -0.321000, -0.779429, -0.258104, 0.070957, 0.174871, -0.789931, -0.599096, 0.309659, -0.818269, -0.201871, -0.463145, -0.023833, -0.116030, -0.066033, -0.104061, 0.518958, -0.533778, 0.563866, 0.643173, -0.216010, -0.397997, 0.638867, -0.598675, 0.032304, 0.125278, -0.447376, -0.695626, 0.516857, -0.077303, 0.032874, 0.182278, -0.100703, -0.438740, 0.673755, -0.222468, 0.651523, -0.238026, 0.304414, -0.079407, -0.773358, -0.366431, 0.454529, 0.414795, 0.562240, 0.471678, -0.103477, -0.301985, -0.154402, -0.322775, 0.481610, 0.353556, 0.338268, -0.145662, 0.199749, 0.563074, 0.711476, -0.245166, -0.218353, 0.707949, -0.289353, -0.073912, -0.524992, -0.447431, 0.483065, 0.262321, -0.580719, -0.336364, 0.005431, 0.584368, 0.440963, -0.136009, 0.220498, 0.581743, -0.473007, -0.736882, -0.211691, -0.382742, -0.445672, -0.274482, 0.512047, 0.187889, 0.256432, 0.542100, -0.239690, -0.480298, -0.296987, -0.540759, -0.255082, 0.649832, 0.593436, -0.060732, -0.088461, -0.063434, 0.186266, -0.059972, -0.258016, -0.593454, -0.589178, 0.179005, -0.578125, 0.692221, 0.484500, 0.122815, -0.103841, -0.095074, -0.361920, -0.157507, 0.312634, -0.590185, -0.533389, 0.286729, 0.065932, -0.648121, -0.277414, 0.255846, 0.604988, 0.028176, -0.289649, -0.482889, -0.550943, -0.537561, 0.720095, 0.399628, -0.026918, 0.024924, 0.572600, -0.494032, -0.602062, -0.079514, 0.005516, 0.842380, 0.129185, -0.455892, 0.008026, 
sess0001, 000002, 200,0.849878, 0.933700, 0.808035, 0.866611, 0.852282, 0.909371, 0.945923, 0.931973, 0.929843, 0.897913, 0.853416, 0.974459, 0.881402, 0.857191, 0.989277, 0.904877, 0.924944, 0.908876, 0.968155, 0.994860, -0.856430, -0.826889, -0.945475, -0.972904, -0.864428, -0.906623, -0.981562, -0.944590, -0.875407, -0.938580, -0.935425, -0.981659, -0.817077, -0.947458, -0.988662, -0.980440, -0.949608, -0.911348, -0.853472, -0.994978, 0.279773, 0.064328, 0.644185, 0.512732, -0.152359, 0.224555, 0.584792, -0.711395, -0.705373, 0.415341, 0.042592, -0.099364, -0.695204, 0.391403, 0.085216, -0.303546, -0.638509, 0.776180, 0.462675, -0.045336, 0.196288, -0.834949, 0.180629, 0.639131, 0.331832, -0.468733, -0.581102, -0.779429, -0.229369, -0.012629, 0.177834, -0.789931, -0.705229, -0.182111, -0.868798, -0.312931, -0.463145, -0.023833, 0.056816, -0.062599, -0.029474, 0.518958, -0.662839, 0.563866, 0.643173, -0.274374, -0.406835, 0.444575, -0.452527, 0.032304, 0.125278, -0.447376, -0.695626, 0.526169, -0.077303, 0.361091, 0.182278, -0.047721, -0.399201, 0.673755, -0.087649, 0.651523, -0.176415, 0.304414, -0.093492, -0.772310, 0.032772, 0.534471, 0.414795, 0.453475, -0.051343, -0.103477, -0.140711, 0.042335, -0.078035, 0.481610, 0.353556, 0.479849, 0.145980, 0.199749, 0.563074, 0.706378, -0.607906, -0.218353, 0.787290, -0.255610, 0.341527, -0.524992, -0.417107, 0.461888, 0.262321, -0.342261, -0.405426, 0.005431, 0.584368, 0.440963, -0.110853, -0.113737, 0.390541, -0.511084, -0.555400, -0.189827, -0.321780, -0.477822, -0.627559, -0.258280, 0.308554, 0.110670, 0.532003, -0.239690, -0.687412, -0.246971, -0.556896, -0.203573, 0.789070, 0.593436, -0.158232, 0.069703, -0.264891, 0.298624, -0.181719, -0.169465, -0.440054, -0.776146, 0.202518, -0.688263, 0.665581, 0.213629, 0.122815, 0.303623, -0.312448, -0.361920, -0.105303, 0.179481, -0.726719, -0.650789, 0.238605, 0.050311, -0.648121, -0.512219, 0.255846, 0.671094, -0.235873, -0.289649, -0.676805, -0.561151, -0.695144, 0.763686, 0.399628, -0.026918, 0.165758, 0.647642, -0.652966, -0.602062, -0.083813, -0.006109, 0.829072, 0.029908, -0.455892, -0.162199, 
sess0001, 000003, 200,0.858853, 0.933700, 0.808035, 0.866611, 0.852282, 0.906908, 0.945923, 0.924868, 0.915747, 0.905496, 0.853416, 0.974459, 0.881402, 0.857191, 0.989277, 0.904877, 0.924944, 0.915981, 0.968155, 0.994860, -0.862296, -0.826889, -0.939330, -0.979785, -0.870572, -0.914212, -0.981562, -0.944590, -0.875407, -0.932714, -0.935425, -0.973589, -0.817077, -0.947458, -0.988662, -0.980921, -0.949608, -0.911348, -0.853472, -0.988098, 0.279773, -0.147651, 0.644185, 0.469039, -0.152359, 0.269353, 0.469961, -0.601063, -0.765796, 0.306639, -0.059266, -0.099364, -0.695204, 0.347950, -0.075805, -0.303546, -0.638509, 0.776180, 0.462675, -0.078861, 0.100711, -0.865509, 0.271759, 0.639131, 0.237803, -0.428807, -0.581102, -0.779429, -0.212566, -0.004209, 0.098991, -0.869423, -0.812299, -0.227595, -0.868798, -0.200995, -0.327081, -0.016626, 0.056816, -0.094478, 0.083679, 0.518958, -0.662839, 0.508028, 0.643173, -0.546317, -0.372678, 0.444575, -0.322122, 0.032304, 0.125278, -0.447376, -0.695626, 0.650193, 0.353990, 0.391928, 0.182278, -0.005037, -0.406363, 0.673755, -0.087649, 0.571705, -0.161606, 0.505862, -0.085930, -0.772310, -0.318326, 0.667327, 0.414795, 0.464729, 0.291716, -0.372545, -0.319261, 0.042335, -0.146370, 0.477740, 0.450161, 0.487945, 0.074610, 0.199749, 0.559568, 0.768233, -0.743727, -0.218353, 0.787290, -0.032128, 0.253222, -0.524992, -0.369070, 0.461888, 0.262321, -0.342261, -0.635624, 0.018380, 0.584368, 0.406169, -0.110853, -0.554305, 0.390541, -0.511084, -0.368095, -0.149315, -0.258664, -0.454583, -0.681895, -0.485723, 0.308554, 0.389616, 0.494462, -0.193578, -0.718765, -0.204191, -0.453582, -0.203573, 0.789070, 0.593436, -0.158232, -0.043769, 0.006983, 0.298624, -0.329879, -0.169465, -0.440054, -0.776146, 0.191665, -0.689361, 0.702702, 0.226992, -0.240184, 0.276813, -0.043379, -0.361920, -0.105303, 0.438106, -0.726719, -0.650789, 0.238605, 0.043375, -0.395657, -0.486785, 0.534587, 0.657010, -0.235873, -0.289649, -0.676805, -0.561151, -0.759659, 0.734330, 0.399628, -0.053364, 0.088672, 0.811285, -0.748175, -0.602062, -0.083813, -0.006109, 0.829072, 0.115110, -0.366335, -0.002696, 
sess0001, 000004, 200,0.858853, 0.933700, 0.808035, 0.866611, 0.852282, 0.906908, 0.955747, 0.924868, 0.915747, 0.905496, 0.853416, 0.974459, 0.881402, 0.857191, 0.979453, 0.904877, 0.924944, 0.915981, 0.968155, 0.994860, -0.862296, -0.826889, -0.939330, -0.979785, -0.880410, -0.904374, -0.981562, -0.944590, -0.875407, -0.932714, -0.935425, -0.973589, -0.817077, -0.947458, -0.988662, -0.980921, -0.949608, -0.911348, -0.853472, -0.988098, 0.250067, -0.147651, 0.644185, 0.357275, 0.009873, 0.226447, 0.469961, -0.438723, -0.781376, 0.228792, 0.053964, -0.394011, -0.687150, 0.347950, -0.075805, -0.290130, -0.638509, 0.776180, 0.533672, -0.078861, 0.211670, -0.865509, 0.271759, 0.639131, 0.237803, -0.245558, -0.547609, -0.815886, -0.245368, -0.004209, 0.101939, -0.869423, -0.839543, -0.295130, -0.868798, -0.231999, -0.254799, -0.018614, -0.345226, -0.094478, 0.079538, 0.518958, -0.650337, 0.508028, 0.643173, -0.647426, -0.591418, 0.284140, -0.517705, 0.032304, 0.125278, -0.447077, -0.695626, 0.650193, 0.475343, 0.391928, 0.182278, -0.005037, -0.459713, 0.756814, -0.464273, 0.713001, -0.336537, 0.505862, -0.085930, -0.772310, -0.318326, 0.738997, 0.408804, 0.622379, 0.347646, -0.317269, -0.438305, -0.356726, -0.205425, 0.470912, 0.644932, 0.407063, 0.074610, 0.199749, 0.558969, 0.768233, -0.717809, -0.244342, 0.787290, -0.032996, 0.253222, -0.393122, -0.481758, 0.461888, 0.262321, -0.255656, -0.635624, 0.018380, 0.584368, 0.406169, -0.202437, -0.599188, 0.455018, -0.511084, -0.573427, -0.202018, -0.284489, -0.501012, -0.672102, -0.485723, 0.308554, 0.363438, 0.441853, -0.276428, -0.740183, -0.048915, -0.453582, -0.495229, 0.836205, 0.593436, -0.521835, 0.064433, 0.097276, 0.628015, -0.329879, -0.068201, -0.262166, -0.776146, 0.131911, -0.644597, 0.702702, 0.126807, -0.333418, 0.216424, -0.318521, -0.361920, -0.096448, 0.400756, -0.726719, -0.644297, 0.189534, 0.043375, -0.362060, -0.551649, 0.534587, 0.654482, -0.040919, 0.021388, -0.736838, -0.561151, -0.820334, 0.669968, 0.399628, -0.029417, 0.310473, 0.811285, -0.742635, -0.589250, -0.098963, -0.096864, 0.887227, -0.052352, -0.480232, -0.161221, 
sess0001, 000005, 200,0.858853, 0.933700, 0.808035, 0.866611, 0.852282, 0.906908, 0.961831, 0.924868, 0.912067, 0.909176, 0.853416, 0.968374, 0.881402, 0.857191, 0.979453, 0.904877, 0.924944, 0.915981, 0.968155, 0.994860, -0.862296, -0.836839, -0.939330, -0.979785, -0.870460, -0.904374, -0.981562, -0.944590, -0.875407, -0.932714, -0.935425, -0.973589, -0.817077, -0.947458, -0.988662, -0.972318, -0.958211, -0.911348, -0.853472, -0.988098, 0.250067, -0.051961, 0.666277, 0.357275, 0.131485, 0.154404, 0.337047, -0.631765, -0.781376, 0.341503, 0.040797, -0.629031, -0.687150, 0.359749, -0.089041, -0.333312, -0.638509, 0.776180, 0.482354, -0.078861, 0.186013, -0.865509, 0.328825, 0.588163, 0.287844, -0.221939, -0.547609, -0.815886, -0.255894, -0.054339, 0.065014, -0.843360, -0.839543, -0.259248, -0.868798, -0.393086, -0.667188, 0.028160, -0.379841, -0.094478, 0.079538, 0.518958, -0.650337, 0.435025, 0.643173, -0.647426, -0.567151, 0.060574, -0.485805, 0.032304, 0.125278, -0.447077, -0.665490, 0.592814, 0.513062, 0.492426, 0.182278, -0.099904, -0.459713, 0.756814, -0.489601, 0.797778, -0.336537, 0.505862, -0.079291, -0.789519, -0.318326, 0.738997, 0.441964, 0.622379, 0.229899, -0.317269, -0.403092, -0.358870, -0.228620, 0.382169, 0.644932, 0.327524, -0.146351, 0.199749, 0.591513, 0.827239, -0.717809, -0.244342, 0.787218, 0.048975, 0.253222, -0.393122, -0.481758, 0.614502, 0.262321, -0.268668, -0.617942, -0.025988, 0.584368, 0.406169, -0.082778, -0.690269, 0.455018, -0.530594, -0.541841, -0.147879, -0.507729, -0.501012, -0.672102, -0.485723, 0.319103, 0.335158, 0.456843, -0.215651, -0.798130, 0.043155, -0.182670, -0.495229, 0.836205, 0.406173, -0.631918, -0.017959, 0.057385, 0.719685, -0.198416, -0.071838, -0.493117, -0.776146, 0.022120, -0.702566, 0.628028, 0.071464, -0.333418, 0.216424, -0.318521, -0.361920, -0.010124, 0.526859, -0.706963, -0.644297, 0.189534, 0.043375, -0.294984, -0.518328, 0.444283, 0.654482, -0.015628, 0.382780, -0.783492, -0.545448, -0.820334, 0.735946, 0.399628, -0.029417, 0.418627, 0.811285, -0.742635, -0.589250, -0.097783, -0.044535, 0.887227, -0.084618, -0.418141, -0.148716, 
sess0001, 000006, 200,0.858853, 0.924869, 0.808035, 0.875443, 0.852282, 0.906908, 0.961831, 0.924868, 0.912067, 0.909176, 0.853416, 0.968374, 0.881402, 0.857191, 0.979453, 0.904877, 0.924944, 0.915981, 0.968155, 0.994860, -0.872292, -0.836839, -0.939330, -0.979785, -0.870460, -0.904374, -0.981562, -0.944590, -0.875407, -0.932714, -0.935425, -0.973589, -0.817077, -0.947458, -0.988662, -0.972318, -0.958211, -0.901352, -0.853472, -0.988098, 0.185297, 0.043096, 0.621042, 0.226835, 0.007235, 0.233965, 0.558946, -0.768281, -0.781376, 0.658734, 0.115111, -0.629031, -0.665339, 0.359749, -0.171296, -0.418670, -0.638509, 0.765849, 0.607185, -0.146303, 0.186013, -0.865509, 0.256396, 0.588163, 0.256744, -0.221939, -0.751439, -0.815886, -0.255894, -0.119072, 0.065014, -0.843360, -0.839543, -0.360337, -0.913192, -0.473540, -0.667188, 0.096353, -0.331628, -0.104921, 0.438266, 0.547157, -0.650337, 0.716373, 0.643173, -0.642547, -0.545816, 0.163503, -0.475368, 0.032304, 0.125278, -0.446545, -0.439256, 0.592814, 0.513062, 0.492426, 0.182278, -0.114186, -0.459713, 0.756814, -0.467408, 0.795754, -0.425117, 0.505862, -0.034716, -0.822582, -0.204508, 0.738997, 0.441964, 0.622379, 0.229899, -0.729732, -0.310388, -0.354874, -0.226178, 0.382169, 0.648752, 0.297803, -0.082618, 0.199749, 0.591513, 0.813346, -0.808522, -0.185854, 0.801016, 0.022032, 0.262414, -0.393122, -0.613639, 0.614502, 0.262321, -0.307756, -0.746497, -0.129674, 0.570874, 0.409000, -0.045873, -0.698498, 0.626139, -0.530594, -0.541841, -0.262777, -0.507729, -0.501012, -0.672102, -0.479194, 0.319103, 0.296230, 0.456843, -0.268061, -0.798130, 0.043155, -0.344241, -0.401357, 0.836205, 0.431258, -0.631918, -0.185298, 0.068235, 0.719685, -0.195476, -0.092807, -0.493117, -0.776146, 0.029833, -0.702566, 0.594520, 0.071464, -0.415457, 0.190042, -0.428742, -0.402893, -0.009077, 0.526859, -0.802014, -0.639217, 0.189534, 0.043375, -0.294984, -0.654310, 0.427340, 0.651214, -0.071800, 0.474092, -0.831844, -0.545448, -0.820334, 0.682169, 0.399628, -0.026046, 0.418627, 0.811285, -0.722928, -0.623264, -0.097783, -0.257705, 0.887227, -0.166037, -0.342886, 0.000679, 
sess0001, 000007, 200,0.867818, 0.924869, 0.808035, 0.875443, 0.852282, 0.916402, 0.961831, 0.924868, 0.912067, 0.909176, 0.853416, 0.968374, 0.881402, 0.857191, 0.979453, 0.904877, 0.915980, 0.915981, 0.958661, 0.994860, -0.872292, -0.836839, -0.939330, -0.979785, -0.870460, -0.894377, -0.981562, -0.944590, -0.875407, -0.932714, -0.945396, -0.973589, -0.817077, -0.947458, -0.988662, -0.972318, -0.958211, -0.901352, -0.863468, -0.978126, 0.299035, -0.022350, 0.770569, 0.446121, 0.010327, 0.308608, 0.558946, -0.844253, -0.781376, 0.658734, 0.116799, -0.629031, -0.695044, 0.416196, -0.261973, -0.443543, -0.638509, 0.765849, 0.607185, -0.146303, 0.115480, -0.800244, 0.199411, 0.588163, 0.256744, -0.221939, -0.783601, -0.815886, -0.175503, -0.234649, 0.065014, -0.843360, -0.822955, -0.348467, -0.913192, -0.540704, -0.823586, 0.096353, -0.364193, -0.147122, 0.438266, 0.547004, -0.650337, 0.716373, 0.643173, -0.735691, -0.560499, 0.163503, -0.463839, 0.030562, 0.125278, -0.449474, -0.332499, 0.592814, 0.513062, 0.492426, 0.195254, -0.130824, -0.459713, 0.756814, -0.481414, 0.795754, -0.402363, 0.505862, -0.034716, -0.822582, -0.195043, 0.738997, 0.441964, 0.622379, 0.229899, -0.729732, -0.310388, -0.300122, -0.282071, 0.392472, 0.754078, 0.297803, -0.089557, 0.199749, 0.542689, 0.813346, -0.845654, -0.132982, 0.847170, -0.020741, 0.217273, -0.555525, -0.687109, 0.543707, 0.262321, -0.447450, -0.746497, -0.011484, 0.570874, 0.409000, -0.080342, -0.753957, 0.626139, -0.552196, -0.714032, -0.156475, -0.564359, -0.501012, -0.672102, -0.479194, 0.258691, 0.257896, 0.434945, -0.225106, -0.798130, 0.043155, -0.344241, -0.694294, 0.836205, 0.410038, -0.803522, -0.277437, 0.126793, 0.719685, -0.284916, -0.106893, -0.616676, -0.796246, 0.029833, -0.785047, 0.594520, 0.071464, -0.367746, 0.196528, -0.466285, -0.402893, 0.041792, 0.537367, -0.781897, -0.639217, 0.189534, 0.065356, -0.356817, -0.654310, 0.427340, 0.651214, -0.071800, 0.451792, -0.822361, -0.545448, -0.816467, 0.682169, 0.365050, 0.013311, 0.418627, 0.811285, -0.722928, -0.623264, -0.045749, -0.257705, 0.887227, -0.250751, -0.292866, 0.000679, 
sess0001, 000008, 200,0.867818, 0.924869, 0.808035, 0.875443, 0.861532, 0.916402, 0.961831, 0.924868, 0.912067, 0.909176, 0.853416, 0.976163, 0.881402, 0.857191, 0.979453, 0.904877, 0.906730, 0.915981, 0.958661, 0.987071, -0.872292, -0.836839, -0.939330, -0.979785, -0.877544, -0.894377, -0.981562, -0.944590, -0.875407, -0.932714, -0.945396, -0.973589, -0.817077, -0.940374, -0.988662, -0.972318, -0.958211, -0.898201, -0.863468, -0.978126, 0.290246, -0.022350, 0.803708, 0.446121, 0.021060, 0.360627, 0.523457, -0.844253, -0.781376, 0.762525, 0.188947, -0.785559, -0.695044, 0.599895, -0.282324, -0.511350, -0.638509, 0.739822, 0.703179, -0.146303, 0.108457, -0.800244, 0.219058, 0.649431, 0.256744, -0.246189, -0.783601, -0.786036, -0.258588, -0.190765, -0.123224, -0.843360, -0.822955, -0.370238, -0.937351, -0.674585, -0.831299, -0.129961, -0.375910, -0.147122, 0.438266, 0.563124, -0.742309, 0.716373, 0.620787, -0.735691, -0.560499, 0.163503, -0.463839, 0.030562, 0.125278, -0.449474, -0.332499, 0.650960, 0.669788, 0.447076, 0.200692, -0.130824, -0.501571, 0.756814, -0.544925, 0.767294, -0.356048, 0.564003, -0.034716, -0.872818, -0.476306, 0.738997, 0.480230, 0.622379, 0.195826, -0.729732, -0.380274, -0.309231, -0.238820, 0.351460, 0.800708, 0.374891, -0.008701, 0.199749, 0.542689, 0.813346, -0.845654, -0.180188, 0.847170, -0.096642, 0.217273, -0.725940, -0.687109, 0.667137, 0.262321, -0.492666, -0.746497, -0.011484, 0.606018, 0.399351, -0.080342, -0.746605, 0.737778, -0.552196, -0.744535, -0.109208, -0.490847, -0.565184, -0.640314, -0.420254, 0.326912, 0.235332, 0.434945, -0.274253, -0.798130, 0.043155, -0.251840, -0.694294, 0.836205, 0.410038, -0.803522, -0.050310, 0.073289, 0.716324, -0.284916, -0.106893, -0.731476, -0.776240, 0.027673, -0.785047, 0.644586, 0.069021, -0.367746, 0.196528, -0.535977, -0.386612, 0.041792, 0.487469, -0.729958, -0.609968, 0.256404, 0.066048, -0.356817, -0.654310, 0.427340, 0.635956, -0.122563, 0.375866, -0.838639, -0.571063, -0.808081, 0.761862, 0.365050, 0.013311, 0.753247, 0.881599, -0.706578, -0.639340, -0.045749, -0.257705, 0.887227, -0.357987, -0.454499, -0.006385, 
sess0001, 000009, 200,0.867818, 0.924869, 0.808035, 0.875443, 0.861532, 0.916402, 0.966742, 0.933817, 0.912067, 0.909176, 0.853416, 0.971252, 0.881402, 0.857191, 0.979453, 0.904877, 0.906730, 0.915981, 0.949711, 0.987071, -0.872292, -0.836839, -0.939330, -0.979785, -0.877544, -0.894377, -0.981562, -0.944590, -0.881103, -0.932714, -0.945396, -0.973589, -0.817077, -0.940374, -0.988662, -0.972318, -0.960136, -0.898025, -0.863468, -0.970506, 0.355888, 0.104963, 0.830575, 0.501965, 0.021060, 0.360627, 0.523457, -0.832240, -0.822540, 0.795135, 0.188947, -0.816194, -0.695044, 0.586904, -0.411531, -0.511350, -0.627266, 0.739822, 0.796626, -0.188386, 0.171951, -0.830277, 0.230425, 0.649431, 0.216345, -0.283741, -0.783601, -0.786036, -0.261877, -0.256579, -0.033478, -0.843360, -0.822296, -0.438244, -0.926114, -0.674585, -0.831299, -0.129961, -0.423018, -0.126432, 0.558275, 0.559463, -0.763545, 0.716373, 0.620787, -0.776150, -0.668380, 0.163503, -0.518668, 0.043414, 0.125278, -0.470947, -0.099758, 0.695089, 0.669788, 0.447076, 0.141205, -0.130824, -0.501571, 0.777302, -0.582359, 0.869138, -0.331173, 0.564003, -0.009760, -0.872818, -0.476306, 0.735369, 0.480230, 0.622379, 0.102625, -0.837345, -0.380274, -0.274584, -0.232948, 0.351460, 0.790132, 0.559916, -0.008701, 0.197168, 0.648953, 0.813346, -0.845654, -0.184962, 0.847170, -0.264199, 0.217273, -0.725940, -0.830875, 0.667137, 0.262321, -0.572100, -0.767855, -0.011484, 0.603569, 0.399351, -0.062084, -0.746605, 0.859349, -0.542995, -0.792108, -0.174644, -0.638933, -0.731735, -0.640314, -0.420254, 0.326912, 0.188059, 0.434945, -0.274253, -0.791271, 0.071797, -0.133082, -0.720491, 0.836205, 0.410038, -0.803522, -0.050310, 0.073289, 0.716324, -0.367642, -0.085814, -0.731476, -0.776240, 0.008276, -0.850610, 0.751518, 0.069021, -0.367746, 0.196528, -0.535977, -0.386612, 0.041792, 0.517731, -0.702860, -0.609968, 0.123895, 0.066048, -0.513364, -0.727322, 0.424132, 0.698122, -0.102897, 0.375866, -0.838639, -0.571063, -0.844129, 0.779814, 0.365050, 0.013311, 0.753247, 0.881520, -0.658335, -0.605127, -0.045749, -0.257705, 0.887227, -0.333072, -0.532550, -0.116707, 
