000030.015, 12
000030.045, 82
000030.055, 62
000030.095, 77
000030.130, 72
000030.140, 63
000030.145, 92
000030.165, 84
000030.205, 77
000030.285, 55
000030.295, 65
000030.320, 84
000030.370, 50
000030.410, 66
000030.455, 105
000030.470, 129
000030.475, 75
000030.500, 65
000030.560, 79
000030.635, 80
000030.660, 76
000030.665, 138
000030.680, 135
000030.695, 72
000030.760, 90
000030.800, 76
000030.825, 73
000030.855, 90
000031.120, 105
000031.200, 110
000031.250, 108
000031.410, 127
000031.420, 121
000031.435, 129
000031.490, 111
000031.605, 121
000031.740, 113
000031.805, 110
000031.935, 110
000031.960, 109
000032.310, 120
000032.420, 128
000032.740, 118
000033.520, 133
000033.970, 120
000036.360, 124
000038.375, 122
000039.050, 118
000039.960, 134
000040.240, 105
000053.265, 112
000060.075, 159
000060.265, 173
000060.330, 171
000060.345, 140
000060.390, 138
000060.475, 140
000060.545, 133
000060.675, 125
000060.700, 118
000060.835, 130
000060.890, 117
000061.060, 110
000061.270, 112
000061.370, 135
000061.400, 103
000061.455, 143
000061.520, 113
000061.570, 101
000061.600, 131
000061.700, 100
000062.040, 118
000062.070, 113
000062.160, 113
000062.330, 109
000062.585, 107
000062.775, 102
000062.940, 115
000063.150, 102
000063.280, 102
000063.380, 116
000063.935, 105
000064.165, 126
000064.210, 118
000067.225, 104
000068.225, 124
000068.395, 118
000068.590, 109
000068.880, 127
000069.660, 119
000069.805, 101
000070.590, 128
000071.510, 105
000072.475, 97
000082.500, 90
000087.450, 93
000088.445, 88
000090.130, 79
000090.135, 63
000090.175, 86
000090.225, 122
000090.260, 118
000090.450, 99
000090.555, 85
000090.610, 88
000090.655, 102
000090.665, 112
000090.705, 93
000090.800, 108
000090.915, 101
000090.980, 116
000091.010, 119
000091.180, 132
000091.220, 134
000091.465, 117
000091.515, 109
000091.575, 114
000091.895, 101
000092.415, 118
000092.515, 120
000092.555, 116
000092.560, 108
000092.650, 134
000092.670, 105
000092.985, 118
000093.035, 110
000093.200, 116
000093.530, 136
000093.590, 114
000094.230, 125
000094.370, 120
000095.055, 118
000095.520, 131
000095.855, 102
000096.805, 121
000097.925, 136
000099.355, 124
000100.090, 115
000104.875, 95
000105.630, 93
000109.135, 110
000117.065, 94
000120.140, 120
000120.145, 141
000120.230, 82
000120.325, 95
000120.475, 98
000120.500, 113
000120.520, 96
000120.620, 102
000120.695, 124
000121.060, 141
000121.160, 138
000121.295, 132
000121.300, 132
000121.445, 150
000121.495, 149
000121.540, 132
000121.645, 151
000121.750, 148
000121.825, 138
000121.835, 131
000122.050, 131
000122.140, 151
000122.295, 123
000122.350, 122
000122.655, 118
000122.700, 115
000122.770, 107
000123.140, 105
000123.285, 103
000123.310, 103
000123.465, 130
000123.810, 126
000123.935, 102
000124.775, 134
000125.230, 126
000125.455, 106
000126.165, 111
000126.425, 120
000126.445, 110
000126.975, 106
000127.780, 108
000127.795, 104
000128.655, 121
000131.880, 94
000132.655, 99
000133.245, 100
000150.215, 162
000150.235, 152
000150.280, 116
000150.320, 123
000150.510, 157
000150.535, 155
000150.545, 110
000150.585, 95
000150.620, 94
000150.710, 94
000150.760, 101
000150.910, 112
000150.945, 115
000151.000, 162
000151.050, 148
000151.205, 126
000151.290, 106
000151.345, 140
000151.635, 106
000151.705, 108
000151.945, 110
000152.055, 105
000152.085, 107
000152.240, 103
000152.360, 127
000152.965, 105
000153.005, 121
000153.570, 112
000153.660, 105
000153.975, 110
000154.235, 108
000154.630, 102
000154.720, 99
000155.565, 106
000155.635, 108
000155.900, 106
000156.190, 101
000156.230, 125
000156.770, 108
000157.615, 96
000159.855, 101
000160.540, 114
000162.115, 95
000164.310, 91
000165.115, 88
000165.690, 99
000170.160, 95
000174.610, 87
000180.100, 153
000180.295, 114
000180.325, 128
000180.335, 129
000180.410, 132
000180.720, 119
000180.735, 116
000180.740, 109
000180.900, 112
000181.035, 112
000181.165, 122
000181.180, 117
000181.205, 108
000181.340, 128
000181.475, 135
000181.560, 117
000181.610, 114
000181.710, 117
000181.800, 109
000181.885, 137
000182.160, 116
000182.295, 121
000182.325, 132
000182.690, 136
000182.810, 126
000182.965, 112
000183.340, 139
000183.535, 140
000183.620, 117
000183.650, 98
000183.950, 113
000184.230, 130
000184.430, 111
000185.030, 108
000185.255, 122
000187.015, 99
000188.410, 96
000188.495, 93
000188.685, 90
000191.245, 122
000191.840, 106
000192.550, 95
000195.080, 109
000195.135, 129
000206.825, 95
000209.560, 91
000210.275, 118
000210.405, 113
000210.550, 115
000210.685, 109
000210.745, 118
000210.880, 137
000210.940, 105
000211.065, 139
000211.080, 116
000211.255, 140
000211.390, 142
000211.510, 136
000211.685, 138
000211.715, 122
000212.000, 131
000212.085, 139
000212.100, 121
000212.230, 141
000212.290, 115
000212.525, 114
000212.675, 110
000213.485, 119
000213.625, 119
000213.635, 110
000213.720, 124
000213.950, 108
000214.040, 104
000214.200, 122
000214.455, 130
000215.385, 118
000215.690, 118
000215.720, 143
000215.795, 114
000217.775, 117
000218.835, 117
000218.945, 114
000219.115, 104
000219.220, 100
000219.505, 96
000219.840, 92
000222.140, 121
000224.210, 106
000224.535, 104
000224.650, 102
000228.470, 101
000236.630, 95
000240.160, 128
000240.175, 139
000240.305, 132
000240.455, 130
000240.530, 130
000240.695, 130
000240.725, 142
000240.985, 128
000241.010, 126
000241.020, 125
000241.025, 123
000241.060, 121
000241.065, 116
000241.080, 115
000241.105, 113
000241.215, 129
000241.280, 113
000241.340, 130
000241.525, 128
000241.545, 131
000241.655, 112
000242.020, 132
000242.475, 106
000242.540, 115
000242.550, 106
000242.755, 105
000242.890, 128
000243.065, 133
000243.470, 114
000243.555, 128
000243.565, 106
000243.640, 134
000243.800, 111
000244.055, 145
000244.695, 104
000244.900, 113
