000030.320, 76
000030.400, 98
000035.460, 149
000036.615, 159
000038.525, 132
000041.640, 148
000049.670, 108
000060.825, 144
000060.950, 98
000061.580, 102
000062.360, 149
000066.145, 153
000066.930, 127
000093.675, 152
000094.510, 109
000097.905, 171
000099.215, 110
000100.865, 146
000120.610, 109
000124.580, 130
000125.010, 119
000127.090, 158
000134.250, 124
000149.890, 128
000150.780, 109
000153.335, 123
000153.475, 114
000163.850, 148
000169.460, 159
000170.290, 117
000178.950, 127
000181.330, 120
000182.500, 124
000184.860, 114
000185.430, 159
000187.870, 118
000191.470, 116
000211.425, 152
000212.835, 110
000214.795, 115
000215.795, 103
000221.290, 118
000030.505, 146
000032.315, 140
000056.035, 126
000064.740, 162
000070.965, 131
000079.980, 129
000080.065, 113
000087.825, 124
000090.850, 119
000093.190, 132
000105.105, 124
000106.475, 132
000122.640, 131
000124.145, 139
000125.580, 101
000127.945, 145
000128.165, 125
000150.920, 166
000153.665, 111
000159.405, 136
000162.345, 114
000163.080, 123
000182.800, 143
000189.110, 109
000192.415, 105
000195.865, 122
000210.735, 125
000220.815, 145
000223.765, 116
000031.245, 127
000033.490, 136
000033.975, 123
000034.020, 122
000035.325, 143
000036.640, 106
000044.830, 117
000044.875, 118
000060.125, 98
000060.465, 135
000061.350, 133
000061.500, 103
000063.220, 110
000064.470, 126
000065.660, 135
000065.680, 98
000072.775, 89
000090.175, 116
000091.110, 162
000093.105, 89
000096.060, 124
000096.160, 117
000097.555, 106
000097.800, 120
000100.240, 128
000110.760, 107
000120.275, 123
000120.375, 111
000123.870, 129
000125.435, 87
000126.925, 126
000131.855, 129
000133.775, 126
000137.085, 123
000150.025, 94
000150.170, 116
000150.240, 110
000151.435, 98
000153.630, 112
000153.735, 138
000154.085, 96
000154.675, 91
000155.540, 132
000174.925, 107
000181.175, 81
000181.395, 89
000181.940, 157
000182.610, 97
000182.685, 93
000183.490, 117
000185.410, 107
000187.005, 89
000206.910, 121
000210.325, 100
000210.755, 153
000212.985, 139
000213.205, 130
000213.275, 104
000215.260, 128
000215.610, 116
000216.655, 123
000220.600, 104
000223.960, 134
000032.110, 157
000032.800, 138
000032.920, 133
000033.250, 132
000037.185, 139
000041.295, 148
000043.790, 123
000044.025, 110
000045.260, 106
000048.835, 84
000060.745, 147
000061.670, 136
000062.825, 130
000064.625, 151
000066.105, 133
000066.415, 122
000071.365, 141
000073.385, 103
000085.955, 160
000092.100, 140
000093.595, 147
000093.830, 115
000095.435, 136
000095.715, 141
000096.885, 115
000097.905, 108
000099.050, 111
000105.765, 122
000108.840, 104
000120.840, 162
000121.655, 152
000126.565, 150
000127.440, 127
000136.735, 101
000144.870, 111
000150.165, 164
000150.625, 145
000152.950, 150
000155.020, 113
000163.720, 116
000164.135, 124
000165.070, 104
000165.485, 140
000180.375, 138
000180.655, 138
000180.920, 121
000181.820, 157
000184.050, 125
000185.535, 128
000186.155, 118
000188.950, 125
000199.725, 137
000210.415, 108
000210.695, 167
000211.890, 149
000212.830, 136
000216.120, 152
000219.365, 126
000222.445, 131
000032.295, 156
000036.580, 152
000039.620, 145
000040.220, 121
000043.675, 129
000052.625, 98
000061.105, 124
000062.340, 119
000064.140, 112
000064.240, 110
000064.615, 105
000066.285, 146
000076.725, 124
000090.800, 161
000090.900, 128
000091.395, 121
000092.040, 128
000100.095, 138
000103.035, 108
000106.330, 82
000120.490, 94
000121.480, 128
000121.735, 130
000122.130, 132
000124.440, 117
000125.410, 156
000133.570, 133
000134.050, 100
000147.350, 120
000149.435, 132
000150.635, 119
000150.860, 126
000150.975, 107
000152.270, 117
000152.445, 119
000156.500, 117
000158.890, 77
000166.105, 141
000180.895, 127
000182.520, 119
000185.135, 108
000188.920, 110
000190.865, 136
000193.180, 137
000199.395, 101
000202.860, 109
000203.425, 98
000210.475, 126
000214.390, 129
000215.855, 130
000217.135, 125
000219.850, 145
000031.120, 156
000033.980, 141
000035.060, 142
000041.305, 146
000042.640, 136
000058.380, 149
000060.550, 165
000060.695, 155
000064.685, 145
000066.645, 132
000068.255, 130
000072.265, 151
000091.375, 119
000091.900, 118
000091.920, 120
000094.215, 106
000094.970, 152
000098.990, 145
000102.430, 141
000121.140, 152
000121.575, 143
000122.015, 146
000123.335, 133
000124.940, 129
000125.950, 128
000132.400, 138
000139.135, 151
000142.030, 112
000150.655, 106
000151.285, 147
000152.010, 144
000154.605, 123
000155.445, 141
000155.600, 153
000164.955, 149
000182.000, 128
000188.300, 144
000189.695, 120
000190.720, 156
000211.090, 120
000211.955, 132
000214.510, 154
000215.725, 102
000215.840, 102
000216.420, 135
000219.970, 118
000221.780, 147
000032.060, 131
000033.400, 102
000036.895, 103
000037.690, 96
000045.965, 132
000060.950, 120
000061.615, 110
000062.080, 133
000065.885, 150
000071.510, 104
000090.500, 103
000092.300, 137
000093.370, 131
000095.870, 84
000096.875, 119
000112.750, 127
000121.650, 78
000122.145, 129
000122.860, 145
000125.455, 108
000130.080, 158
000130.550, 109
000151.070, 98
000152.210, 100
000152.920, 136
000156.890, 124
000172.700, 109
000181.400, 138
000185.140, 120
000193.935, 129
000200.595, 91
000201.320, 104
000202.290, 116
000210.305, 109
000212.280, 142
000213.195, 121
000218.615, 107
000031.155, 123
000032.185, 134
000033.770, 133
000034.495, 113
000036.660, 134
000045.660, 126
000047.855, 161
000055.230, 95
000061.395, 133
000063.350, 153
000064.405, 122
000064.535, 115
000066.810, 125
000071.160, 124
000075.940, 130
000081.315, 120
000090.580, 113
000091.790, 141
000093.045, 132
000096.480, 140
000102.315, 114
000107.410, 105
