sess0001, 000032, 89, 102, GVWY, 718, 40, 17.950000, O-PRZI, 807, 60, 13.450000, O-ZIC, 59, 60, 0.983333, SHVR, 1399, 40, 34.975000, 89, 102, 
sess0001, 000032, 89, 101, GVWY, 718, 40, 17.950000, O-PRZI, 911, 60, 15.183333, O-ZIC, 59, 60, 0.983333, SHVR, 1399, 40, 34.975000, 89, 101, 
sess0001, 000033, 89, 101, GVWY, 718, 40, 17.950000, O-PRZI, 926, 60, 15.433333, O-ZIC, 59, 60, 0.983333, SHVR, 1406, 40, 35.150000, 89, 101, 
sess0001, 000033, 100, 102, GVWY, 718, 40, 17.950000, O-PRZI, 929, 60, 15.483333, O-ZIC, 59, 60, 0.983333, SHVR, 1474, 40, 36.850000, 100, 102, 
sess0001, 000041, 99, 102, GVWY, 718, 40, 17.950000, O-PRZI, 1003, 60, 16.716667, O-ZIC, 59, 60, 0.983333, SHVR, 1474, 40, 36.850000, 99, 102, 
sess0001, 000042, 92, 104, GVWY, 718, 40, 17.950000, O-PRZI, 1060, 60, 17.666667, O-ZIC, 59, 60, 0.983333, SHVR, 1474, 40, 36.850000, 92, 104, 
sess0001, 000048, 84, 113, GVWY, 718, 40, 17.950000, O-PRZI, 1080, 60, 18.000000, O-ZIC, 59, 60, 0.983333, SHVR, 1474, 40, 36.850000, 84, 113, 
sess0001, 000060, 15, 140, GVWY, 785, 40, 19.625000, O-PRZI, 1080, 60, 18.000000, O-ZIC, 59, 60, 0.983333, SHVR, 1474, 40, 36.850000, 15, 140, 
sess0001, 000060, 84, 107, GVWY, 785, 40, 19.625000, O-PRZI, 1080, 60, 18.000000, O-ZIC, 115, 60, 1.916667, SHVR, 1558, 40, 38.950000, 84, 107, 
sess0001, 000060, 84, 108, GVWY, 789, 40, 19.725000, O-PRZI, 1080, 60, 18.000000, O-ZIC, 115, 60, 1.916667, SHVR, 1635, 40, 40.875000, 84, 108, 
sess0001, 000060, 84, 106, GVWY, 799, 40, 19.975000, O-PRZI, 1080, 60, 18.000000, O-ZIC, 115, 60, 1.916667, SHVR, 1725, 40, 43.125000, 84, 106, 
sess0001, 000060, 84, 107, GVWY, 844, 40, 21.100000, O-PRZI, 1080, 60, 18.000000, O-ZIC, 115, 60, 1.916667, SHVR, 1752, 40, 43.800000, 84, 107, 
sess0001, 000060, 84, 108, GVWY, 907, 40, 22.675000, O-PRZI, 1080, 60, 18.000000, O-ZIC, 115, 60, 1.916667, SHVR, 1842, 40, 46.050000, 84, 108, 
sess0001, 000060, 84, 106, GVWY, 913, 40, 22.825000, O-PRZI, 1109, 60, 18.483333, O-ZIC, 115, 60, 1.916667, SHVR, 1842, 40, 46.050000, 84, 106, 
sess0001, 000060, 74, 106, GVWY, 971, 40, 24.275000, O-PRZI, 1109, 60, 18.483333, O-ZIC, 115, 60, 1.916667, SHVR, 1842, 40, 46.050000, 74, 106, 
sess0001, 000060, 99, 106, GVWY, 1025, 40, 25.625000, O-PRZI, 1109, 60, 18.483333, O-ZIC, 134, 60, 2.233333, SHVR, 1842, 40, 46.050000, 99, 106, 
sess0001, 000060, 76, 105, GVWY, 1053, 40, 26.325000, O-PRZI, 1178, 60, 19.633333, O-ZIC, 134, 60, 2.233333, SHVR, 1842, 40, 46.050000, 76, 105, 
sess0001, 000060, 75, 105, GVWY, 1061, 40, 26.525000, O-PRZI, 1178, 60, 19.633333, O-ZIC, 134, 60, 2.233333, SHVR, 1948, 40, 48.700000, 75, 105, 
sess0001, 000060, 76, 105, GVWY, 1088, 40, 27.200000, O-PRZI, 1178, 60, 19.633333, O-ZIC, 134, 60, 2.233333, SHVR, 1961, 40, 49.025000, 76, 105, 
sess0001, 000060, 78, 104, GVWY, 1088, 40, 27.200000, O-PRZI, 1192, 60, 19.866667, O-ZIC, 134, 60, 2.233333, SHVR, 2031, 40, 50.775000, 78, 104, 
sess0001, 000060, 78, 105, GVWY, 1088, 40, 27.200000, O-PRZI, 1221, 60, 20.350000, O-ZIC, 134, 60, 2.233333, SHVR, 2085, 40, 52.125000, 78, 105, 
sess0001, 000061, 79, 102, GVWY, 1153, 40, 28.825000, O-PRZI, 1221, 60, 20.350000, O-ZIC, 134, 60, 2.233333, SHVR, 2166, 40, 54.150000, 79, 102, 
sess0001, 000061, 79, 107, GVWY, 1206, 40, 30.150000, O-PRZI, 1221, 60, 20.350000, O-ZIC, 134, 60, 2.233333, SHVR, 2166, 40, 54.150000, 79, 107, 
sess0001, 000061, 78, 107, GVWY, 1208, 40, 30.200000, O-PRZI, 1266, 60, 21.100000, O-ZIC, 134, 60, 2.233333, SHVR, 2166, 40, 54.150000, 78, 107, 
sess0001, 000061, 80, 107, GVWY, 1279, 40, 31.975000, O-PRZI, 1266, 60, 21.100000, O-ZIC, 134, 60, 2.233333, SHVR, 2188, 40, 54.700000, 80, 107, 
sess0001, 000061, 96, 106, GVWY, 1358, 40, 33.950000, O-PRZI, 1266, 60, 21.100000, O-ZIC, 134, 60, 2.233333, SHVR, 2282, 40, 57.050000, 96, 106, 
sess0001, 000061, 95, 97, GVWY, 1358, 40, 33.950000, O-PRZI, 1323, 60, 22.050000, O-ZIC, 134, 60, 2.233333, SHVR, 2294, 40, 57.350000, 95, 97, 
sess0001, 000061, 79, 97, GVWY, 1358, 40, 33.950000, O-PRZI, 1378, 60, 22.966667, O-ZIC, 134, 60, 2.233333, SHVR, 2294, 40, 57.350000, 79, 97, 
sess0001, 000061, 78, 97, GVWY, 1386, 40, 34.650000, O-PRZI, 1378, 60, 22.966667, O-ZIC, 134, 60, 2.233333, SHVR, 2297, 40, 57.425000, 78, 97, 
sess0001, 000061, 78, 96, GVWY, 1386, 40, 34.650000, O-PRZI, 1436, 60, 23.933333, O-ZIC, 134, 60, 2.233333, SHVR, 2297, 40, 57.425000, 78, 96, 
sess0001, 000062, 78, 97, GVWY, 1478, 40, 36.950000, O-PRZI, 1436, 60, 23.933333, O-ZIC, 134, 60, 2.233333, SHVR, 2380, 40, 59.500000, 78, 97, 
sess0001, 000062, 81, 113, GVWY, 1478, 40, 36.950000, O-PRZI, 1487, 60, 24.783333, O-ZIC, 134, 60, 2.233333, SHVR, 2380, 40, 59.500000, 81, 113, 
sess0001, 000062, 82, 121, GVWY, 1478, 40, 36.950000, O-PRZI, 1514, 60, 25.233333, O-ZIC, 134, 60, 2.233333, SHVR, 2380, 40, 59.500000, 82, 121, 
sess0001, 000062, 81, 121, GVWY, 1501, 40, 37.525000, O-PRZI, 1514, 60, 25.233333, O-ZIC, 134, 60, 2.233333, SHVR, 2455, 40, 61.375000, 81, 121, 
sess0001, 000062, 81, 123, GVWY, 1501, 40, 37.525000, O-PRZI, 1645, 60, 27.416667, O-ZIC, 134, 60, 2.233333, SHVR, 2455, 40, 61.375000, 81, 123, 
